order_id,order_date,business_unit,sku,region,channel,customer_tier,list_price,net_price,discount_pct,quantity,revenue
ORD-000897,2024-04-01,Industrial,IND-003,North America,Direct,Standard,1433.01,1266.88,11.59,68,86148.1
ORD-000898,2024-04-01,Industrial,IND-003,North America,Direct,Transactional,1433.01,1342.68,6.3,54,72504.49
ORD-000899,2024-04-01,Industrial,IND-003,North America,Direct,Standard,1433.01,1296.06,9.56,70,90723.96
ORD-000900,2024-04-01,Industrial,IND-003,EMEA,Direct,Standard,1433.01,1277.94,10.82,82,104791.29
ORD-000901,2024-04-01,Industrial,IND-003,North America,Direct,Strategic,1433.01,1154.77,19.42,81,93536.11
ORD-000902,2024-04-01,Industrial,IND-003,North America,Distributor,Standard,1433.01,1267.9,11.52,85,107771.18
ORD-000903,2024-04-01,Industrial,IND-003,EMEA,Distributor,Standard,1433.01,1230.44,14.14,71,87361.44
ORD-000904,2024-04-01,Industrial,IND-003,APAC,Distributor,Transactional,1433.01,1277.22,10.87,57,72801.51
ORD-000905,2024-04-01,Industrial,IND-004,EMEA,Direct,Standard,1758.62,1614.3,8.21,86,138829.99
ORD-000906,2024-04-01,Industrial,IND-004,EMEA,Direct,Standard,1758.62,1644.49,6.49,80,131558.99
ORD-000907,2024-04-01,Industrial,IND-004,EMEA,Direct,Transactional,1758.62,1602.21,8.89,58,92927.91
ORD-000908,2024-04-01,Industrial,IND-004,APAC,Direct,Standard,1758.62,1578.1,10.27,71,112044.88
ORD-000909,2024-04-01,Industrial,IND-004,North America,Direct,Strategic,1758.62,1431.28,18.61,109,156009.77
ORD-000910,2024-04-01,Industrial,IND-004,EMEA,Distributor,Standard,1758.62,1542.29,12.3,60,92537.16
ORD-000911,2024-04-01,Industrial,IND-004,EMEA,Direct,Standard,1758.62,1581.81,10.05,91,143944.85
ORD-000912,2024-04-01,Industrial,IND-004,North America,Direct,Transactional,1758.62,1634.44,7.06,47,76818.56
ORD-000913,2024-04-01,Industrial,IND-004,EMEA,Direct,Strategic,1758.62,1411.0,19.77,78,110058.33
ORD-000914,2024-04-01,Industrial,IND-004,EMEA,Direct,Standard,1758.62,1597.58,9.16,55,87866.91
ORD-000915,2024-04-01,Industrial,IND-004,EMEA,Direct,Strategic,1758.62,1475.43,16.1,124,182953.44
ORD-000916,2024-04-01,Industrial,IND-004,North America,Distributor,Strategic,1758.62,1432.62,18.54,140,200566.55
ORD-000917,2024-04-01,Industrial,IND-004,APAC,Distributor,Standard,1758.62,1541.57,12.34,57,87869.31
ORD-000918,2024-04-01,Industrial,IND-004,North America,Distributor,Standard,1758.62,1546.81,12.04,72,111370.13
ORD-000919,2024-04-01,Industrial,IND-004,EMEA,Direct,Transactional,1758.62,1716.48,2.4,56,96122.98
ORD-000920,2024-04-01,Industrial,IND-005,North America,Direct,Standard,2152.2,1879.94,12.65,63,118436.53
ORD-000921,2024-04-01,Industrial,IND-005,EMEA,Distributor,Strategic,2152.2,1728.98,19.66,86,148692.16
ORD-000922,2024-04-01,Industrial,IND-005,North America,Direct,Transactional,2152.2,1999.14,7.11,49,97957.74
ORD-000923,2024-04-01,Industrial,IND-005,North America,Direct,Standard,2152.2,1937.64,9.97,81,156948.52
ORD-000924,2024-04-01,Industrial,IND-005,APAC,Distributor,Transactional,2152.2,1889.63,12.2,55,103929.43
ORD-000925,2024-04-01,Industrial,IND-005,APAC,Direct,Standard,2152.2,1834.4,14.77,75,137579.94
ORD-000926,2024-04-01,Industrial,IND-005,EMEA,Distributor,Standard,2152.2,1890.45,12.16,74,139893.67
ORD-000927,2024-04-01,Industrial,IND-005,North America,Direct,Transactional,2152.2,1988.63,7.6,65,129260.85
ORD-000928,2024-04-01,Industrial,IND-005,North America,Direct,Strategic,2152.2,1757.32,18.35,92,161673.04
ORD-000929,2024-04-01,Industrial,IND-005,APAC,Direct,Transactional,2152.2,2005.54,6.81,48,96266.13
ORD-000930,2024-04-01,Industrial,IND-005,EMEA,Distributor,Standard,2152.2,1846.69,14.2,60,110801.21
ORD-000931,2024-04-01,Industrial,IND-005,EMEA,Distributor,Strategic,2152.2,1675.56,22.15,170,284844.65
ORD-000932,2024-04-01,Industrial,IND-005,North America,Distributor,Strategic,2152.2,1653.5,23.17,66,109130.74
ORD-000933,2024-04-01,Industrial,IND-005,North America,Direct,Standard,2152.2,1919.27,10.82,86,165057.35
ORD-000934,2024-04-01,Industrial,IND-006,North America,Direct,Standard,3596.08,3145.54,12.53,70,220188.07
ORD-000935,2024-04-01,Industrial,IND-006,North America,Distributor,Transactional,3596.08,3180.7,11.55,45,143131.33
ORD-000936,2024-04-01,Industrial,IND-006,APAC,Direct,Standard,3596.08,3195.82,11.13,46,147007.52
ORD-000937,2024-04-01,Industrial,IND-006,North America,Direct,Transactional,3596.08,3452.6,3.99,51,176082.59
ORD-000938,2024-04-01,Industrial,IND-006,EMEA,Distributor,Standard,3596.08,3076.72,14.44,87,267674.79
ORD-000939,2024-04-01,Industrial,IND-006,EMEA,Distributor,Transactional,3596.08,3182.51,11.5,66,210045.77
ORD-000940,2024-04-01,Industrial,IND-006,EMEA,Direct,Transactional,3596.08,3392.32,5.67,51,173008.09
ORD-000941,2024-04-01,Industrial,IND-006,North America,Direct,Standard,3596.08,3269.23,9.09,46,150384.77
ORD-000942,2024-04-01,Industrial,IND-006,EMEA,Direct,Standard,3596.08,3184.81,11.44,37,117837.8
ORD-000943,2024-04-01,Industrial,IND-006,North America,Distributor,Transactional,3596.08,3186.68,11.38,87,277241.55
ORD-000944,2024-04-01,Industrial,IND-006,EMEA,Direct,Standard,3596.08,3231.23,10.15,90,290810.29
ORD-000945,2024-04-01,Industrial,IND-006,EMEA,Distributor,Transactional,3596.08,3167.47,11.92,55,174210.85
ORD-000946,2024-04-01,Industrial,IND-006,EMEA,Direct,Standard,3596.08,3228.67,10.22,83,267979.71
ORD-000947,2024-04-01,Industrial,IND-006,North America,Distributor,Transactional,3596.08,3292.03,8.45,61,200813.84
ORD-000948,2024-04-01,Industrial,IND-007,EMEA,Distributor,Standard,1027.31,855.71,16.7,65,55621.22
ORD-000949,2024-04-01,Industrial,IND-007,APAC,Distributor,Standard,1027.31,885.93,13.76,75,66445.04
ORD-000950,2024-04-01,Industrial,IND-007,APAC,Direct,Standard,1027.31,924.96,9.96,47,43473.15
ORD-000951,2024-04-01,Industrial,IND-007,North America,Distributor,Transactional,1027.31,912.28,11.2,67,61122.43
ORD-000952,2024-04-01,Industrial,IND-007,North America,Direct,Transactional,1027.31,960.61,6.49,63,60518.7
ORD-000953,2024-04-01,Industrial,IND-007,EMEA,Direct,Standard,1027.31,915.25,10.91,56,51254.24
ORD-000954,2024-04-01,Industrial,IND-007,EMEA,Direct,Transactional,1027.31,948.16,7.7,35,33185.76
ORD-000955,2024-04-01,Industrial,IND-007,North America,Direct,Standard,1027.31,936.15,8.87,103,96423.73
ORD-000956,2024-04-01,Industrial,IND-007,North America,Distributor,Strategic,1027.31,776.25,24.44,107,83059.13
ORD-000957,2024-04-01,Industrial,IND-007,North America,Direct,Strategic,1027.31,840.43,18.19,155,130266.79
ORD-000958,2024-04-01,Industrial,IND-007,North America,Direct,Strategic,1027.31,824.13,19.78,107,88182.22
ORD-000959,2024-04-01,Industrial,IND-007,EMEA,Direct,Transactional,1027.31,997.17,2.93,64,63818.78
ORD-000960,2024-04-01,Industrial,IND-007,EMEA,Direct,Standard,1027.31,893.95,12.98,65,58107.06
ORD-000961,2024-04-01,Industrial,IND-007,APAC,Direct,Standard,1027.31,931.23,9.35,47,43767.93
ORD-000962,2024-04-01,Industrial,IND-007,APAC,Direct,Strategic,1027.31,840.44,18.19,63,52947.46
ORD-000963,2024-04-01,Industrial,IND-007,North America,Distributor,Transactional,1027.31,953.0,7.23,75,71474.89
ORD-000964,2024-04-01,Industrial,IND-007,EMEA,Direct,Transactional,1027.31,966.7,5.9,60,58002.06
ORD-000965,2024-04-01,Industrial,IND-007,North America,Direct,Standard,1027.31,888.62,13.5,70,62203.44
ORD-000966,2024-04-01,Industrial,IND-007,APAC,Distributor,Standard,1027.31,880.03,14.34,69,60721.85
ORD-000967,2024-04-01,Industrial,IND-007,APAC,Direct,Strategic,1027.31,822.87,19.9,91,74881.17
ORD-000968,2024-04-01,Industrial,IND-008,North America,Direct,Strategic,2407.38,1990.55,17.31,78,155263.24
ORD-000969,2024-04-01,Industrial,IND-008,APAC,Direct,Transactional,2407.38,2249.43,6.56,60,134965.97
ORD-000970,2024-04-01,Industrial,IND-008,North America,Distributor,Strategic,2407.38,1876.6,22.05,103,193289.95
ORD-000971,2024-04-01,Industrial,IND-008,North America,Distributor,Standard,2407.38,2124.87,11.74,68,144491.32
ORD-000972,2024-04-01,Industrial,IND-008,EMEA,Distributor,Standard,2407.38,2023.6,15.94,85,172005.95
ORD-000973,2024-04-01,Industrial,IND-008,North America,Distributor,Standard,2407.38,2093.08,13.06,80,167446.31
ORD-000974,2024-04-01,Industrial,IND-008,APAC,Direct,Transactional,2407.38,2259.26,6.15,37,83592.79
ORD-000975,2024-04-01,Industrial,IND-008,EMEA,Direct,Strategic,2407.38,1942.02,19.33,63,122347.55
ORD-000976,2024-04-01,Industrial,IND-008,EMEA,Distributor,Transactional,2407.38,2185.05,9.24,75,163878.43
ORD-000977,2024-04-01,Industrial,IND-008,EMEA,Direct,Standard,2407.38,2162.22,10.18,58,125408.64
ORD-000978,2024-04-01,Industrial,IND-008,EMEA,Direct,Standard,2407.38,2199.44,8.64,67,147362.28
ORD-000979,2024-04-01,Industrial,IND-008,APAC,Direct,Transactional,2407.38,2247.17,6.66,43,96628.1
ORD-000980,2024-04-01,Industrial,IND-008,APAC,Direct,Strategic,2407.38,1976.82,17.89,84,166052.73
ORD-000981,2024-04-01,Industrial,IND-008,EMEA,Direct,Standard,2407.38,2166.01,10.03,67,145122.7
ORD-000982,2024-04-01,Industrial,IND-009,North America,Distributor,Transactional,2750.38,2433.46,11.52,74,180076.11
ORD-000983,2024-04-01,Industrial,IND-009,EMEA,Direct,Standard,2750.38,2443.79,11.15,79,193059.02
ORD-000984,2024-04-01,Industrial,IND-009,APAC,Distributor,Standard,2750.38,2391.87,13.03,45,107634.13
ORD-000985,2024-04-01,Industrial,IND-009,North America,Direct,Transactional,2750.38,2568.77,6.6,57,146420.05
ORD-000986,2024-04-01,Industrial,IND-009,APAC,Distributor,Standard,2750.38,2386.98,13.21,89,212440.9
ORD-000987,2024-04-01,Industrial,IND-009,APAC,Direct,Standard,2750.38,2435.06,11.46,57,138798.43
ORD-000988,2024-04-01,Industrial,IND-009,EMEA,Direct,Transactional,2750.38,2530.54,7.99,62,156893.54
ORD-000989,2024-04-01,Industrial,IND-009,North America,Direct,Transactional,2750.38,2575.7,6.35,50,128784.92
ORD-000990,2024-04-01,Industrial,IND-009,EMEA,Direct,Strategic,2750.38,2256.11,17.97,88,198537.4
ORD-000991,2024-04-01,Industrial,IND-009,North America,Distributor,Transactional,2750.38,2489.24,9.49,81,201628.04
ORD-000992,2024-04-01,Industrial,IND-009,North America,Distributor,Strategic,2750.38,2147.29,21.93,123,264116.95
ORD-000993,2024-04-01,Industrial,IND-009,North America,Direct,Standard,2750.38,2385.16,13.28,88,209894.49
ORD-000994,2024-04-01,Industrial,IND-009,EMEA,Direct,Standard,2750.38,2434.35,11.49,98,238566.14
ORD-000995,2024-04-01,Industrial,IND-009,EMEA,Distributor,Standard,2750.38,2443.05,11.17,64,156355.39
ORD-000996,2024-04-01,Industrial,IND-009,North America,Distributor,Standard,2750.38,2368.48,13.89,109,258164.13
ORD-000997,2024-04-01,Industrial,IND-009,North America,Direct,Standard,2750.38,2419.55,12.03,86,208081.14
ORD-000998,2024-04-01,Industrial,IND-009,EMEA,Distributor,Transactional,2750.38,2551.52,7.23,57,145436.84
ORD-000999,2024-04-01,Industrial,IND-009,EMEA,Direct,Strategic,2750.38,2327.03,15.39,99,230375.53
ORD-001000,2024-04-01,Industrial,IND-009,EMEA,Direct,Strategic,2750.38,2266.47,17.59,111,251577.82
ORD-001001,2024-04-01,Industrial,IND-009,APAC,Direct,Standard,2750.38,2469.84,10.2,50,123491.79
ORD-001002,2024-04-01,Industrial,IND-009,EMEA,Distributor,Standard,2750.38,2341.12,14.88,71,166219.58
ORD-001003,2024-04-01,Industrial,IND-010,North America,Distributor,Transactional,355.08,316.01,11.0,54,17064.72
ORD-001004,2024-04-01,Industrial,IND-010,APAC,Distributor,Strategic,355.08,278.79,21.49,53,14775.69
ORD-001005,2024-04-01,Industrial,IND-010,North America,Distributor,Standard,355.08,302.1,14.92,88,26585.11
ORD-001006,2024-04-01,Industrial,IND-010,North America,Distributor,Standard,355.08,300.68,15.32,51,15334.8
ORD-001007,2024-04-01,Industrial,IND-010,North America,Direct,Strategic,355.08,293.0,17.48,109,31936.76
ORD-001008,2024-04-01,Industrial,IND-010,North America,Distributor,Standard,355.08,310.71,12.5,72,22371.06
ORD-001009,2024-04-01,Industrial,IND-010,EMEA,Direct,Standard,355.08,315.56,11.13,65,20511.51
ORD-001010,2024-04-01,Industrial,IND-010,North America,Direct,Strategic,355.08,295.18,16.87,82,24204.89
ORD-001011,2024-04-01,Industrial,IND-010,North America,Distributor,Standard,355.08,289.62,18.43,90,26065.81
ORD-001012,2024-04-01,Industrial,IND-010,EMEA,Distributor,Strategic,355.08,272.76,23.18,68,18547.72
ORD-001013,2024-04-01,Industrial,IND-010,EMEA,Direct,Standard,355.08,311.57,12.25,70,21809.68
ORD-001014,2024-04-01,Industrial,IND-010,EMEA,Distributor,Transactional,355.08,324.53,8.6,70,22716.89
ORD-001015,2024-04-01,Industrial,IND-010,North America,Direct,Standard,355.08,324.95,8.49,88,28595.24
ORD-001016,2024-04-01,Industrial,IND-010,APAC,Distributor,Transactional,355.08,312.37,12.03,55,17180.52
ORD-001017,2024-04-01,Industrial,IND-010,North America,Direct,Transactional,355.08,326.31,8.1,48,15662.99
ORD-001018,2024-04-01,Food & Beverage,FOO-001,EMEA,Direct,Transactional,2816.76,2757.95,2.09,53,146171.31
ORD-001019,2024-04-01,Food & Beverage,FOO-001,North America,Distributor,Transactional,2816.76,2493.22,11.49,56,139620.41
ORD-001020,2024-04-01,Food & Beverage,FOO-001,North America,Direct,Standard,2816.76,2506.6,11.01,88,220580.64
ORD-001021,2024-04-01,Food & Beverage,FOO-001,North America,Distributor,Transactional,2816.76,2493.94,11.46,48,119709.26
ORD-001022,2024-04-01,Food & Beverage,FOO-001,North America,Direct,Standard,2816.76,2519.23,10.56,44,110845.96
ORD-001023,2024-04-01,Food & Beverage,FOO-001,North America,Distributor,Standard,2816.76,2387.15,15.25,87,207681.82
ORD-001024,2024-04-01,Food & Beverage,FOO-001,EMEA,Direct,Standard,2816.76,2542.91,9.72,43,109345.15
ORD-001025,2024-04-01,Food & Beverage,FOO-001,APAC,Direct,Transactional,2816.76,2584.22,8.26,53,136963.77
ORD-001026,2024-04-01,Food & Beverage,FOO-001,EMEA,Distributor,Standard,2816.76,2356.06,16.36,87,204977.47
ORD-001027,2024-04-01,Food & Beverage,FOO-002,APAC,Distributor,Transactional,899.42,806.1,10.38,53,42723.35
ORD-001028,2024-04-01,Food & Beverage,FOO-002,North America,Distributor,Standard,899.42,780.43,13.23,65,50727.88
ORD-001029,2024-04-01,Food & Beverage,FOO-002,North America,Direct,Transactional,899.42,849.1,5.6,52,44153.21
ORD-001030,2024-04-01,Food & Beverage,FOO-002,APAC,Direct,Transactional,899.42,853.48,5.11,42,35846.0
ORD-001031,2024-04-01,Food & Beverage,FOO-002,North America,Distributor,Standard,899.42,787.62,12.43,71,55920.76
ORD-001032,2024-04-01,Food & Beverage,FOO-002,EMEA,Direct,Strategic,899.42,723.93,19.51,95,68773.36
ORD-001033,2024-04-01,Food & Beverage,FOO-002,APAC,Direct,Standard,899.42,802.87,10.74,58,46566.4
ORD-001034,2024-04-01,Food & Beverage,FOO-002,EMEA,Distributor,Standard,899.42,761.87,15.29,82,62472.95
ORD-001035,2024-04-01,Food & Beverage,FOO-002,EMEA,Direct,Strategic,899.42,735.42,18.23,64,47066.83
ORD-001036,2024-04-01,Food & Beverage,FOO-002,APAC,Direct,Standard,899.42,800.59,10.99,92,73654.03
ORD-001037,2024-04-01,Food & Beverage,FOO-002,EMEA,Direct,Standard,899.42,817.72,9.08,54,44157.05
ORD-001038,2024-04-01,Food & Beverage,FOO-003,APAC,Distributor,Standard,436.69,376.28,13.83,74,27844.67
ORD-001039,2024-04-01,Food & Beverage,FOO-003,North America,Direct,Standard,436.69,400.53,8.28,75,30039.74
ORD-001040,2024-04-01,Food & Beverage,FOO-003,APAC,Direct,Transactional,436.69,413.52,5.3,56,23157.23
ORD-001041,2024-04-01,Food & Beverage,FOO-003,APAC,Direct,Standard,436.69,388.09,11.13,58,22509.23
ORD-001042,2024-04-01,Food & Beverage,FOO-003,APAC,Direct,Transactional,436.69,402.95,7.72,25,10073.8
ORD-001043,2024-04-01,Food & Beverage,FOO-003,North America,Direct,Standard,436.69,391.7,10.3,80,31335.63
ORD-001044,2024-04-01,Food & Beverage,FOO-003,EMEA,Distributor,Transactional,436.69,386.26,11.55,58,22403.18
ORD-001045,2024-04-01,Food & Beverage,FOO-003,North America,Direct,Transactional,436.69,410.49,6.0,61,25039.65
ORD-001046,2024-04-01,Food & Beverage,FOO-003,APAC,Distributor,Standard,436.69,377.06,13.65,57,21492.28
ORD-001047,2024-04-01,Food & Beverage,FOO-003,North America,Distributor,Strategic,436.69,334.92,23.3,115,38515.48
ORD-001048,2024-04-01,Food & Beverage,FOO-003,EMEA,Distributor,Standard,436.69,382.33,12.45,65,24851.23
ORD-001049,2024-04-01,Food & Beverage,FOO-003,EMEA,Direct,Strategic,436.69,349.49,19.97,66,23066.36
ORD-001050,2024-04-01,Food & Beverage,FOO-003,EMEA,Distributor,Strategic,436.69,330.6,24.29,116,38349.12
ORD-001051,2024-04-01,Food & Beverage,FOO-003,North America,Distributor,Standard,436.69,373.46,14.48,111,41454.41
ORD-001052,2024-04-01,Food & Beverage,FOO-003,EMEA,Direct,Standard,436.69,395.66,9.39,85,33631.33
ORD-001053,2024-04-01,Food & Beverage,FOO-003,APAC,Direct,Standard,436.69,402.39,7.85,48,19314.89
ORD-001054,2024-04-01,Food & Beverage,FOO-004,APAC,Direct,Transactional,4314.32,3984.44,7.65,52,207190.85
ORD-001055,2024-04-01,Food & Beverage,FOO-004,APAC,Distributor,Standard,4314.32,3738.0,13.36,50,186899.78
ORD-001056,2024-04-01,Food & Beverage,FOO-004,North America,Distributor,Strategic,4314.32,3420.78,20.71,122,417335.45
ORD-001057,2024-04-01,Food & Beverage,FOO-004,North America,Distributor,Transactional,4314.32,3889.48,9.85,49,190584.57
ORD-001058,2024-04-01,Food & Beverage,FOO-004,APAC,Direct,Standard,4314.32,3811.35,11.66,67,255360.23
ORD-001059,2024-04-01,Food & Beverage,FOO-004,EMEA,Direct,Standard,4314.32,3938.31,8.72,105,413523.02
ORD-001060,2024-04-01,Food & Beverage,FOO-004,North America,Direct,Standard,4314.32,3947.71,8.5,93,367136.71
ORD-001061,2024-04-01,Food & Beverage,FOO-004,EMEA,Distributor,Transactional,4314.32,3892.88,9.77,45,175179.67
ORD-001062,2024-04-01,Food & Beverage,FOO-004,North America,Distributor,Strategic,4314.32,3281.22,23.95,111,364215.61
ORD-001063,2024-04-01,Food & Beverage,FOO-004,North America,Distributor,Standard,4314.32,3809.05,11.71,82,312342.35
ORD-001064,2024-04-01,Food & Beverage,FOO-004,EMEA,Distributor,Standard,4314.32,3722.41,13.72,93,346183.91
ORD-001065,2024-04-01,Food & Beverage,FOO-004,EMEA,Direct,Standard,4314.32,3859.95,10.53,56,216157.36
ORD-001066,2024-04-01,Food & Beverage,FOO-004,EMEA,Direct,Standard,4314.32,3930.92,8.89,46,180822.1
ORD-001067,2024-04-01,Food & Beverage,FOO-004,North America,Distributor,Standard,4314.32,3734.32,13.44,85,317417.25
ORD-001068,2024-04-01,Food & Beverage,FOO-004,EMEA,Distributor,Strategic,4314.32,3310.51,23.27,116,384019.72
ORD-001069,2024-04-01,Food & Beverage,FOO-004,EMEA,Direct,Strategic,4314.32,3587.48,16.85,90,322873.39
ORD-001070,2024-04-01,Food & Beverage,FOO-005,APAC,Direct,Standard,4387.79,3869.12,11.82,41,158633.99
ORD-001071,2024-04-01,Food & Beverage,FOO-005,North America,Direct,Standard,4387.79,4024.9,8.27,91,366265.84
ORD-001072,2024-04-01,Food & Beverage,FOO-005,EMEA,Distributor,Transactional,4387.79,4016.48,8.46,46,184758.29
ORD-001073,2024-04-01,Food & Beverage,FOO-005,EMEA,Direct,Strategic,4387.79,3535.76,19.42,100,353576.24
ORD-001074,2024-04-01,Food & Beverage,FOO-005,EMEA,Distributor,Transactional,4387.79,3815.49,13.04,77,293793.08
ORD-001075,2024-04-01,Food & Beverage,FOO-005,North America,Distributor,Standard,4387.79,3702.01,15.63,89,329478.79
ORD-001076,2024-04-01,Food & Beverage,FOO-005,North America,Direct,Standard,4387.79,3906.48,10.97,60,234388.56
ORD-001077,2024-04-01,Food & Beverage,FOO-005,North America,Distributor,Standard,4387.79,3655.88,16.68,118,431393.76
ORD-001078,2024-04-01,Food & Beverage,FOO-005,North America,Direct,Standard,4387.79,4024.65,8.28,75,301848.77
ORD-001079,2024-04-01,Food & Beverage,FOO-005,APAC,Distributor,Standard,4387.79,3825.64,12.81,61,233363.94
ORD-001080,2024-04-01,Food & Beverage,FOO-006,APAC,Direct,Transactional,3697.96,3480.6,5.88,49,170549.34
ORD-001081,2024-04-01,Food & Beverage,FOO-006,North America,Direct,Standard,3697.96,3290.01,11.03,68,223720.68
ORD-001082,2024-04-01,Food & Beverage,FOO-006,North America,Direct,Transactional,3697.96,3411.51,7.75,48,163752.5
ORD-001083,2024-04-01,Food & Beverage,FOO-006,EMEA,Distributor,Strategic,3697.96,2839.49,23.21,92,261232.92
ORD-001084,2024-04-01,Food & Beverage,FOO-006,EMEA,Direct,Standard,3697.96,3321.71,10.17,45,149476.84
ORD-001085,2024-04-01,Food & Beverage,FOO-006,APAC,Direct,Standard,3697.96,3328.23,10.0,86,286227.88
ORD-001086,2024-04-01,Food & Beverage,FOO-006,North America,Direct,Standard,3697.96,3346.67,9.5,97,324627.26
ORD-001087,2024-04-01,Food & Beverage,FOO-006,EMEA,Direct,Standard,3697.96,3358.28,9.19,51,171272.47
ORD-001088,2024-04-01,Food & Beverage,FOO-006,North America,Distributor,Standard,3697.96,3256.22,11.95,70,227935.43
